code,product_name,brands,categories,nutriscore_grade,nova_group,ecoscore_grade,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,ingredients_text,allergens,additives_n,image_url,nutriscore_numeric,ecoscore_numeric
3254691586054,le bio pour toute la famille multifruit,pressade,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars multifruits",e,4.0,c,38.0,0.0,0.0,8.9,8.2,0.0,0.0,0.0,"Jus de fruits à base de jus concentrés, de jus et de purées de fruits (pomme*, orange*, abricot*, banane*, pamplemousse*, pêche*, ananas*, raisin*), eau, sucre*. *produits issus de l'agriculture biologique",,0.0,https://images.openfoodfacts.org/images/products/325/469/158/6054/front_fr.126.400.jpg,5.0,3.0
5449000203823,Pulpy pècne,"Cappy, Coca-Cola","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits",e,4.0,e,34.0,0.0,0.0,7.9,7.9,,0.0,0.01,"Eau, purée de pêche Poneur en fruits: 11% minimum édulcorants, et pulpe d'orange, sucre, épaississants : E440, E466, acidifiants : E330, E300 , arômes naturels, édulcorants: E950, E954, E955, colorant : E160a, Cohomi",,8.0,https://images.openfoodfacts.org/images/products/544/900/020/3823/front_fr.4.400.jpg,5.0,5.0
5449000004840,Fanta Orange,Fanta,"Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de origen vegetal,Bebidas carbonatadas,Bebidas a base de frutas,Bebidas endulzadas artificialmente,Sodas,Sodas a base de frutas,Bebida gaseosa de frutas,Sodas a base de naranja,en:Carbonated fruit soft drink with less than 10% of fruit juice,Bebidas azucaradas,fr:Boisson gazeuse aux fruits avec moins de 20 % de jus non sucrée avec édulcorants",d,4.0,not-applicable,19.0,0.0,0.0,4.5,4.5,0.0,0.0,0.02,"Eau gazéifiée, jus d'orange à base de concentré (10%), sucre, jus de citron à base de concentré (2%), conservateur : sorbate de potassium, arômes naturels d'orange avec autres arômes naturels, édulcorants: acésulfame-K, Sucralose, stabilisant: gomme de guar, colorant: caroténoïdes",,5.0,https://images.openfoodfacts.org/images/products/544/900/000/4840/front_en.172.400.jpg,4.0,
3502110006790,"Tropicana 100% oranges pressées sans pulpe format familial 1,5 L",Tropicana,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",c,1.0,c,43.0,0.0,0.0,8.9,8.9,0.6,0.8,0.0,Jus d'orange,,0.0,https://images.openfoodfacts.org/images/products/350/211/000/6790/front_fr.110.400.jpg,3.0,3.0
3254691586115,Nectar de pommes - Doux - Bio,Pressade,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de pomme, Boissons sans alcool",d,3.0,c,35.0,0.0,0.0,8.8,8.8,0.5,0.5,0.0,"Jus de pomme à base de jus concentré (55%), eau, sucre, acidifiant : acide citrique",,1.0,https://images.openfoodfacts.org/images/products/325/469/158/6115/front_fr.59.400.jpg,4.0,3.0
5449000036919,HAWAI ANANAS 1l,,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Jus et nectars",e,4.0,unknown,48.0,0.0,0.0,12.0,7.0,,0.0,0.026,"water, sugar, pineapple juice concentrate, citric acid, sodium citrate, ascorbic acid, sweeteners, acesulfame K, sucralose, stabilizers, E445, E414, color, E160a, preservatives, E202, E211",,9.0,https://images.openfoodfacts.org/images/products/544/900/003/6919/front_fr.9.400.jpg,5.0,
6111179003847,Nectar Orange,Al Boustane,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars d'orange",e,4.0,a-plus,46.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,"Jus d'orange, Eau Purifiée, Sucre, acidifiant: Acide Citrique, antioxydant : Vitamine C, Arômes Orange. Teneur en fruits min. 50%,",,1.0,https://images.openfoodfacts.org/images/products/611/117/900/3847/front_en.41.400.jpg,5.0,
8410261775098,Mélanges de fruits,Rostoy Selección,"50-de-fruits,Boissons-fruits-mixes,Boissons-fruits-mixes,Jus de fruits",d,4.0,d,53.0,0.0,0.0,12.8,12.8,,0.3,0.01,"Purée de pêche, purée de pommes, purée de poires, purée de bananes, jus de raisins, d'oranges et d'ananas à base de concentré en proportion variable, eau, sucre, des arômes,acidifiant : acide citrique.",,1.0,https://images.openfoodfacts.org/images/products/841/026/177/5098/front_fr.4.400.jpg,4.0,4.0
3123349011227,1L PUR JUS ORANGE JOKER NEW,Joker,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",c,1.0,c,41.0,0.0,0.0,9.0,8.5,0.0,0.8,0.0,Jus d'orange.,,0.0,https://images.openfoodfacts.org/images/products/312/334/901/1227/front_en.55.400.jpg,3.0,3.0
20245900,Jus d'orange sans pulpe,Solevita,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus d'orange, Jus de fruits pur jus, Jus d'orange sans pulpe, Jus d'orange pur jus",c,1.0,c,42.0,0.05,0.01,9.0,9.0,,0.7,0.02,100% Jus d'orange,,0.0,https://images.openfoodfacts.org/images/products/000/002/024/5900/front_en.183.400.jpg,3.0,3.0
3124480185235,BLE 70CL PULCO CITRON VERT,Pulco,"Boissons et préparations de boissons, Boissons, Préparations pour boissons, Sirops, Sirops aromatisés, Jus",b,1.0,a-plus,22.0,0.0,0.0,1.0,0.8,,0.2,0.01,"Eau, jus de citron vert à base de concentré (équivalent à 36 % de jus reconstitué), pulpes de citron 4 %, acidifiant : acide citrique, extrait de citron vert.",,1.0,https://images.openfoodfacts.org/images/products/312/448/018/5235/front_fr.80.400.jpg,2.0,
6111251752748,Jus d'orange,Valencia,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus d'orange avec pulpe",e,4.0,c,49.0,0.0,0.0,12.0,11.2,0.0,0.1,0.0,"EAU, SUCRE, CONCENTRÉ DE JUS ET PULPE D'ORANGE, EPAISSISSANT: E440, E466, ACIDE CITRIQUE E330, ARÔME, BÉTA CAROTÈNE: 160A, ACIDE absorbique: E330, SE CONSERVE À TEMPÉRATURE AMBIANTE, A CONSOMMER DE PRÉFÉRENCE AVANT FIN: VOIR AU DESSUS (P) DATE DE PRODUCTION, (E) DATE DE PEREMPTION, SERVIR FROID",,4.0,https://images.openfoodfacts.org/images/products/611/125/175/2748/front_fr.4.400.jpg,5.0,3.0
6111242106932,Jutos,Jaouda تبارك وتعالى,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits",d,4.0,e,45.0,0.0,0.0,11.4,10.7,6111242106933.0,0.0,0.5,"Water, orange juice from concentrate, sugar, thickeners, acidifier: citric acid, aroma, natural colorant: Beta carotene, vitamins: A, C, D, E",,2.0,https://images.openfoodfacts.org/images/products/611/124/210/6932/front_fr.13.400.jpg,4.0,5.0
5038862130929,FA-BU-BLEU,Innocent,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, it:Succo di frutta e verdura",c,1.0,e,41.0,0.0,0.0,10.0,9.3,,0.0,0.0,"pommes pressées 66%, eau de coco 18%, 15 raisins pressés, goyave blanche écrasée 5%, fruit de la passion pressé, jus de citron vert 0.9%, extrait de spiruline 0.8%, vitamines (B1, B2, B3, B6, E)",,0.0,https://images.openfoodfacts.org/images/products/503/886/213/0929/front_fr.12.400.jpg,3.0,5.0
3456300002508,Pur jus de citron,"Jardin bio, Léa Nature","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de citron",b,1.0,c,31.0,0.8,0.2,1.7,1.7,0.0,0.0,0.0,Jus de citron issu de l'agriculture biologique,,0.0,https://images.openfoodfacts.org/images/products/345/630/000/2508/front_en.117.400.jpg,2.0,3.0
5010084103677,Ready Rolled Puff Pastry Sheet,Jus Rol,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough, Puff pastry sheets, Raw Puff pastry",d,4.0,d,362.0,20.0,12.6,36.0,0.6,1.1,5.3,0.68,"_wheat_ flour, margarine (vegetable oils and fats (palm, rapeseed), water, emulsifier (mono - and diglycerides of fatty acids), salt, acidiity regulator (citric acid), colour (beta-carotene)), water, alcohol, salt, lemon juice concentrate, deactivated yeast, natural flavouring.",en:gluten,3.0,https://images.openfoodfacts.org/images/products/501/008/410/3677/front_en.31.400.jpg,4.0,4.0
3036810230860,Vinaigre de cidre,"Maille, Unilever","Condiments,Vinaigres,Vinaigres de cidre,en:groceries",not-applicable,2.0,a-plus,64.0,0.5,0.1,11.0,11.0,0.5,0.5,0.01,"Vinaigre de cidre 85% (dont SULFITES), jus de pomme concentré 14%, conservateur : DISULFITE de potassium.",en:sulphur-dioxide-and-sulphites,1.0,https://images.openfoodfacts.org/images/products/303/681/023/0860/front_fr.67.400.jpg,,
3564700494493,Jafaden,"Marque Repère, Jafaden","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",c,1.0,c,43.0,0.5,0.1,9.7,9.7,0.5,0.6,0.01,100% pur jus d'orange sans pulpe pressé,,0.0,https://images.openfoodfacts.org/images/products/356/470/049/4493/front_fr.87.400.jpg,3.0,3.0
3123349014129,PET 1.5L PUR JUS ORANGE JOKER,joker,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",c,1.0,c,42.0,0.0,0.0,8.6,8.6,,0.6,0.01,Jus d'orange.,,0.0,https://images.openfoodfacts.org/images/products/312/334/901/4129/front_fr.40.400.jpg,3.0,3.0
3166359678103,Paupiette de veau jardinière de légumes,Marie,"Viandes et dérivés, Plats préparés, Viandes, Plats préparés à la viande, Plats au bœuf, Viandes de veau, Plats préparés à réchauffer au micro-ondes, Plats au veau, Paupiette de veau",b,3.0,f,111.0,4.9,1.5,7.6,1.6,2.1,8.1,0.58,"Les ingrédients de la Paupiette de Veau et Jus Cuisiné aux Oignons et Vin Blanc & Jardinière de Légumes sont : Pourcentages exprimés sur le total de la recette. Paupiette de veau 33,3% (viande de porc 16,6%, enveloppe de veau 8,3%, viande de veau 4%, oignons, eau, chapelure de blé, sel, poivre), pommes de terre 24,9%, carottes 11,9%, petits pois 11,9%, oignons 7,4%, eau, fond de veau (bouillon de veau, bouillon de bœuf, sel), farine de blé, vin blanc 0,5%, purée d'ail, jus concentré de champignon et huile de tournesol, paprika, estragon, curcuma, poivre. Paupiette de veau: origine France. Informations en gras destinées aux personnes allergiques. Traces possibles de : poisson, crustacés, mollusques, soja, œuf, lait, moutarde, céleri.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/316/635/967/8103/front_fr.77.400.jpg,2.0,
5449000257789,Minute maid orange,Minute Maid,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus de fruits à base de concentré,Jus d'orange,Jus d'orange à base de concentré",c,1.0,a-plus,42.0,0.0,0.0,8.7,8.7,,0.7,0.0,Jus d’orange à base de concentré,,0.0,https://images.openfoodfacts.org/images/products/544/900/025/7789/front_fr.68.400.jpg,3.0,
3083681085860,Pois Chiches Très peu de jus 1/2,Bonduelle,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Conserves, Légumineuses, Graines, Aliments à base de plantes en conserve, Graines de légumineuses, Légumineuses sèches, Pois chiches, Légumineuses en conserve, Pois chiches en conserve, en:Vegetables - Prepared/Processed (Shelf Stable)",a,3.0,b,119.0,2.2,0.2,15.0,0.5,7.7,6.0,0.6,"Pois chiches secs trempés, eau, sel.",,0.0,https://images.openfoodfacts.org/images/products/308/368/108/5860/front_fr.39.400.jpg,1.0,2.0
3254691586085,Le Bio Orange,Pressade,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Jus de fruits, Nectars d'orange",c,3.0,a-plus,34.0,0.0,0.0,8.2,8.2,0.5,0.5,0.0,"Jus d'orange à base de jus concentré* (70%), eau, sucre*.
* Ingrédients issus de l'agriculture biologique",,0.0,https://images.openfoodfacts.org/images/products/325/469/158/6085/front_fr.95.400.jpg,3.0,
3502110003201,Tropicana Multivitamines 1 L,Tropicana,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits",e,1.0,d,48.0,0.0,0.0,12.0,10.7,0.0,0.0,0.0,"Jus et purées de fruits (pomme, orange, raisin, ananas, abricot, pêche, mandarine, kaki, fruit de la passion, mangue, banane, citron),vitamines C, B1, B2, B6, E,bêta-carotène.",,0.0,https://images.openfoodfacts.org/images/products/350/211/000/3201/front_fr.115.400.jpg,5.0,4.0
3502110009401,Tropicana 100% oranges pressées avec pulpe 1 L,Tropicana,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Boissons sans alcool,Jus d'orange,en:squeezed-juices,Jus d'orange pur jus,en:Juices,Jus d'orange avec pulpe",c,1.0,c,42.0,0.0,0.0,8.6,8.6,0.8,0.8,0.0,Jus d'orange avec pulpe,,0.0,https://images.openfoodfacts.org/images/products/350/211/000/9401/front_fr.145.400.jpg,3.0,3.0
3123349014556,Jus joker multifruit,Boss,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Boissons à base de végétaux, Boissons aux fruits, Fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus multifruits",d,1.0,e,47.0,0.0,0.0,11.0,10.0,,0.0,0.0,"Jus à base de concentrés et purées de : pomme, orange, banane, mangue, pêche, ananas, fruit de la passion, citron, carotte, abricot, kiwi,",,0.0,https://images.openfoodfacts.org/images/products/312/334/901/4556/front_fr.56.400.jpg,4.0,5.0
3123349014709,JOKER LE FRUIT OSP PET,Joker,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus d'orange, Boissons à l'orange, Jus d'orange à base de concentré",c,1.0,a,42.0,0.0,0.0,8.7,8.7,,0.6,0.01,"Jus d'orange à base de jus concentre, vitamine C",,0.0,https://images.openfoodfacts.org/images/products/312/334/901/4709/front_fr.48.400.jpg,3.0,1.0
3270190128717,SOJA Sans sucres ajoutés**,"Carrefour BIO, Carrefour, Groupe Carrefour","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de légumineuses, Boissons sans sucre ajouté, Boissons végétales de soja, Boisson au soja nature enrichie en calcium, Boissons de soja nature non sucrées",b,1.0,a,41.0,2.1,0.4,1.4,0.7,0.6,3.8,0.01,"Jus de _soja_* (eau, graines de _soja_* sans OGM 8%).*Ingrédient issu de l'agriculture biologique.",en:soybeans,0.0,https://images.openfoodfacts.org/images/products/327/019/012/8717/front_fr.107.400.jpg,2.0,1.0
3456300002492,Pur jus de citron,"Jardin bio, Léa Nature","Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus de citron,en:squeezed-juices",b,1.0,c,31.0,0.8,0.2,1.7,1.7,0.0,0.0,0.01,jus de citron issu de l'agriculture biologique,,0.0,https://images.openfoodfacts.org/images/products/345/630/000/2492/front_fr.63.400.jpg,2.0,3.0
9002515600530,Cocktail Tropical Multivitaminé,Pago,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de fruits à base de concentré, Jus multifruits, Jus multifruits à base de concentrés",c,1.0,e,,0.5,0.1,11.0,11.0,,0.5,0.0,"jus à base de concentré (pomme (53%), poire (19%) , orange (10%), ananas (5%), raisin et citron); purées (goyave (5,5%), abricot (5%), banane (0,5%), mangue (0,5%), pêche et papaye); vitamines : C, niacine, E, acide pantothénique, provitamine A, B6, thiamine, acide folique, biotine et B12.","en:orange,fr:Abricot,fr:Citron",0.0,https://images.openfoodfacts.org/images/products/900/251/560/0530/front_en.3.400.jpg,3.0,5.0
5410188011326,Tropicana Multivitamines format familial 1.5 L,Tropicana,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus",c,4.0,e,47.0,0.0,0.0,11.0,11.0,0.6,0.5,0.0,"Jus de fruits à base de concentrés (pommes 38%, qrange 13%), jus de raisin (11%), jus d'ananas (8%), purée d'abricot (7%), purée de pêche (5%), jus de mandarine (5%), jus de kaki (4%), jus de fruit de la passion (4%), purée de mangue (2%), purée de banane (2%), jus de citron (0,1%), vitamines C, B1, B2, B6, E, bêta-carotène.",,0.0,https://images.openfoodfacts.org/images/products/541/018/801/1326/front_fr.89.400.jpg,3.0,5.0
6111251750034,NECTAR Pêche,Valencia,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Nectars de fruits,Jus de fruits,Nectars de pêche,Boissons avec sucre ajouté",d,4.0,e,45.0,0.0,0.0,12.0,8.9,0.0,0.3,0.0,"Jus à base de concentré de jus de fruits, teneur en fruits 50% minimum FRA) Jus de péche, eau, sucre, arôme naturel, acide citrique.",,1.0,https://images.openfoodfacts.org/images/products/611/125/175/0034/front_fr.33.400.jpg,4.0,5.0
5060054134033,brilliant beetroot,cawston press,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Aliments et boissons à base de légumes, Boissons aux fruits, Jus et nectars, Boissons aux légumes, Jus de légumes, Jus de fruits, Jus de fruits pur jus",c,1.0,e,39.0,0.1,0.0,8.5,8.1,,1.0,0.0875,"90% JUS DE BETTERAVE PRESSE, 10% JUS DE POMME PRESSÉ, ANTIOXYDANT: VITAMINE C (ACIDE ASCORBIQUE) RÉFRIGERER",,0.0,https://images.openfoodfacts.org/images/products/506/005/413/4033/front_en.31.400.jpg,3.0,5.0
